内心,nèixīn,Danh từ,Nội tâm,她的内心非常敏感。,Tā de nèixīn fēicháng mǐngǎn,Nội tâm của cô ấy rất nhạy cảm.
能不能,néng bùnéng,Phó từ,Có thể hay không,你能不能帮我一下？,Nǐ néng bu néng bāng wǒ yíxià?,Bạn có thể giúp tôi một chút được không?
能力,nénglì,Danh từ,Năng lực,他的工作能力很强。,Tā de gōngzuò nénglì hěn qiáng,Năng lực làm việc của anh ấy rất tốt.
年初,niánchū,Danh từ,Đầu năm,我们打算在年初出国旅游。,Wǒmen dǎsuàn zài niánchū chūgu,Chúng tôi định đi du lịch nước ngoài vào đầu năm.
年代,niándài,Danh từ,Thập niên,这是八十年代的老歌。,Zhè shì bāshí niándài de lǎo gē,Đây là bài hát cũ từ thập niên 80.
年底,niándǐ,Danh từ,Cuối năm,公司年底会发奖金。,Gōngsī niándǐ huì fā jiǎngjīn,Công ty sẽ phát thưởng vào cuối năm.
年纪,niánjì,Danh từ,Tuổi tác,奶奶年纪大了，需要多休息。,"Nǎinai niánjì dà le, xūyào duō xiūxi","Bà đã lớn tuổi rồi, cần nghỉ ngơi nhiều hơn."
念,niàn,Động từ,"Đọc, nhớ",请你把这句话念一遍。,Qǐng nǐ bǎ zhè jù huà niàn yí biàn,Bạn vui lòng đọc lại câu này một lần.
牛,niú,Danh từ,Con bò,牛在草地上吃草。,Niú zài cǎodì shàng chī cǎo,Con bò đang ăn cỏ trên đồng cỏ.
农村,nóngcūn,Danh từ,Nông thôn,他在农村长大。,Tā zài nóngcūn zhǎng dà,Anh ấy lớn lên ở nông thôn.
农民,nóngmín,Danh từ,Nông dân,农民每天都很辛苦。,Nóngmín měitiān dōu hěn xīnkǔ,Người nông dân vất vả mỗi ngày.
农业,nóngyè,Danh từ,Nông nghiệp,农业对国家很重要。,Nóngyè duì guójiā hěn zhòngyào,Nông nghiệp đối với một quốc gia rất quan trọng.
女子,nǚzǐ,Danh từ,Phụ nữ,那位女子是我们的老板。,Nà wèi nǚzǐ shì wǒmen de lǎobǎn,Người phụ nữ đó là sếp của chúng tôi.
暖和,nuǎnhuo,Tính từ,Ấm áp,今天天气很暖和。,Jīntiān tiānqì hěn nuǎnhuo,Thời tiết hôm nay thật ấm áp.
怕,pà,Động từ,Sợ,我很怕黑。,Wǒ hěn pà hēi.,Tôi rất sợ bóng tối.
拍,pāi,Động từ,"Chụp, chụp ảnh",他拍了一张漂亮的照片。,Tā pāi le yì zhāng piàoliang de zhà,Anh ấy đã chụp một bức ảnh rất đẹp.
排,pái,Động từ,"Xếp hàng, sắp xếp",请大家排好队。,Qǐng dàjiā pái hǎo duì,Mọi người vui lòng xếp hàng ngay ngắn.
排名,páimíng,Danh từ,Xếp hạng,他在比赛中排名第一。,Tā zài bǐsài zhōng páimíng dì yī,Anh ấy xếp hạng nhất trong cuộc thi.
牌子,páizi,Danh từ,"Nhãn hiệu, bảng hiệu",我喜欢这个品牌的衣服。,Wǒ xǐhuān zhège páizi de yīfu,Tôi thích quần áo của nhãn hiệu này.
派,pài,Động từ,"Cử, phân công",老师派我去办公室拿书和纸。,Lǎoshī pài wǒ qù bàngōngshì ná s,Cô giáo phân công tôi đến văn phòng lấy sách và giấy.
判断,pànduàn,Động từ,Phán đoán,你能判断这个问题的原因吗？,Nǐ néng pànduàn zhè ge wèntí de,Bạn có thể phán đoán nguyên nhân của vấn đề này khôn
胖,pàng,Tính từ,"Mập, béo",他最近吃太多了，变胖了。,"Tā zuìjìn chī tài duō le, biàn pàng l",Gần đây anh ấy ăn nhiều quá nên béo lên rồi.
跑步,pǎobù,Động từ,Chạy bộ,我每天早上去公园跑步。,Wǒ měitiān zǎoshang qù gōngyuá,Tôi chạy bộ ở công viên mỗi sáng.
配,pèi,Tính từ,"Phối hợp, kết hợp",这件衣服和那条裤子很配。,Zhè jiàn yīfu hé nà tiáo kùzi hěn pè,Bộ áo này rất hợp với chiếc quần kia.
配合,pèihé,Động từ,"Hợp tác, phối hợp",这个病人一点儿也不配合医生！,Zhège bìngrén yīdiǎnr yě bù pèihé,Cảm ơn sự phối hợp và ủng hộ của mọi người.
批评,pīpíng,Động từ,Phê bình,老师批评了他的态度。,Lǎoshī pīpíng le tā de tàidù,Cô giáo đã phê bình thái độ của anh ấy.
批准,pīzhǔn,Động từ,Phê duyệt,这个计划已经被批准了。,Zhège jìhuà yǐjīng bèi pīzhǔn le,Kế hoạch này đã được phê duyệt.
皮,pí,Danh từ,Da (vỏ ngoài),包子的皮很薄。,Bāozi de pí hěn báo,Vỏ bánh báo rất mỏng.
皮包,píbāo,Danh từ,"Cặp da, túi da",她背着一个红色的皮包。,Tā bēizhe yí ge hóngsè de píbāo,Cô ấy đeo một chiếc túi da màu đỏ.
啤酒,píjiǔ,Danh từ,Bia,他喜欢喝冰啤酒。,Tā xǐhuan hē bīng píjiǔ,Anh ấy thích uống bia lạnh.
票价,piàojià,Danh từ,Giá vé,音乐会的票价有点贵。,Yīnyuè huì de piàojià yǒudiǎn guì,Giá vé buổi hòa nhạc hơi đắt.
评价,píngjià,Danh từ,"đánh giá, nhận xét",这本书的评价很高。,Zhè běn shū de píngjià hěn gāo,Cuốn sách này được đánh giá rất cao
苹果,píngguǒ,Danh từ,quả táo,这些个苹果很甜。,Zhèxiē ge píngguǒ hěn tián,những quả táo này rất ngọt
破,pò,Động từ,"vỡ, hư, hư hỏng",碗不小心摔破了。,Wǎn bù xiǎoxīn shuāi pòle,không cẩn thận nên cái chén đã bị vỡ rồi
破坏,pòhuài,Động từ,"phá hủy, làm hỏng",小猫破坏了花瓶。,Xiǎo māo pòhuàile huāpíng,con mèo đã làm vỡ bình hoa
普遍,pǔbiàn,Tính từ,"phổ biến , rộng rãi",这种错误很普遍。,Zhè zhǒng cuòwù hěn pǔbiàn,những lỗi này cũng rất thường gặp
普及,pǔjí,Động từ,"phổ cập, phổ biến",手机在农村已经普及了。,Shǒujī zài nóngcūn yǐjīng pǔjí le,ở nông thôn thì điện thoại di động cũng rất được phổ biế
期,qī,Danh từ,"kỳ, thời kỳ",这个学期我选了三门课。,Zhège xué qī wǒ xuǎnle sān mén k,Học kỳ này tôi đã chọn ba môn học
齐,qí,Tính từ,"gọn gàng, ngăn nắp",桌子摆得很齐。,Zhuōzi bǎi de hěn qí,Bàn được sắp xếp rất gọn gàng
其次,qícì,,"tiếp theo, thứ hai",首先，我想学习汉语，其次，我想了解,"Shǒuxiān, wǒ xiǎng xuéxí Hànyǔ, q","đầu tiên, tôi muốn học tiếng Trung; thứ hai, tôi muốn tìm"
其实,qíshí,Phó từ,thực ra,他看起来很冷静，其实他很紧张。,"Tā kàn qǐlái hěn lěngjìng, qíshí tā h",Nhìn anh ấy trong có vẻ bình tĩnh nhưng thật ra anh ấy đ
奇怪,qíguài,Tính từ,"kỳ lạ, kỳ hoặc",他今天看起来很奇怪。,Tā jīntiān kàn qǐlái hěn qíguài,Hôm nay trông anh ấy rất là kỳ lạ.
气候,qìhòu,Danh từ,khí hậu,北京的气候和上海不一样。,Běijīng de qìhòu hé Shànghǎi bù y,Khí hậu ở Bắc Kinh và Thượng hải thì giống nhau
千万,qiānwàn,Phó từ,nhất định,你千万别忘了带护照。,Nǐ qiānwàn bié wàng le dài hùzhào,Bạn nhất định đừng quên mang hộ chiếu đó
前后,qiánhòu,Danh từ,trước sau,教室前后都有门。,Jiàoshì qiánhòu dōu yǒu mén,Trước và sau lớp học đều có cửa
前进,qiánjìn,Động từ,tiến lên,学习要一步一步前进。,Xuéxí yào yí bù yí bù qiánjìn,Học tập là phải tiến từng bước một
前面,qiánmiàn,Danh từ,trước mặt,银行就在超市的前面。,Yínháng jiù zài chāoshì de qiánmià,Ngân hàng ngay phía trước siêu thị
前往,qiánwǎng,Động từ,"đi đến, tới (nơi nào đó)",我们下午前往火车站。,Wǒmen xiàwǔ qiánwǎng huǒchēzh,Buổi chiều chúng tôi sẽ đi tới ga tàu
强,qiáng,Tính từ,"mạnh, khỏe, giỏi",她的汉语比我强。,Tā de Hànyǔ bǐ wǒ qiáng,Tiếng Trung của cô ấy giỏi hơn tôi
强大,qiángdà,Tính từ,"mạnh mẽ, to lớn, hùng mạnh",中国是一个强大的国家。,Zhōngguó shì yí gè qiángdà de gu,Trung Quốc là một quốc gia hùng mạnh
强调,qiángdiào,Động từ,"nhấn mạnh, coi trọng",医生强调要按时吃药。,Yīshēng qiángdiào yào ànshí chī y,Bác sĩ nhấn mạnh rằng phải uống thuốc đúng giờ
强烈,qiángliè,Tính từ,"mạnh mẽ, mãnh liệt.",我对音乐有强烈的兴趣。,Wǒ duì yīnyuè yǒu qiángliè de xìng,Tôi có hứng thú mạnh mẽ với âm nhạc
桥,qiáo,Danh từ,cây cầu,这条河上有很多桥。,Zhè tiáo hé shàng yǒu hěn duō qiá,Trên con sông này có rất nhiều cầu
巧,qiǎo,Tính từ,khéo léo,她的手很巧，能做出很多漂亮的东西,"Tā de shǒu hěn qiǎo, néng zuò ch","Cô ấy rất khéo tay, có thể làm ra nhiều món đồ đẹp"
亲,qīn,Tính từ,"thân, gần gũi",我们是亲朋友。,Wǒmen shì qīn péngyǒu,Chúng tôi là bạn rất thân thiết
亲切,qīnqiè,Tính từ,"thân thiết, gần gũi, ân cần",老师对学生很亲切。,Lǎoshī duì xuéshēng hěn qīnqiè,Thầy giáo rất thân thiết với học sinh
亲人,qīnrén,Danh từ,người thân,过年时我想和亲人在一起,Guònián shí wǒ xiǎng hé qīnrén zà,Dịp Tết tôi muốn ở cùng với người thân
亲自,qīnzì,Phó từ,"tự mình, đích thân",妈妈亲自为我做了生日蛋糕,Māma qīnzì wèi wǒ zuò le shēngrì,Mẹ đích thân làm bánh sinh nhật cho tôi
情感,qínggǎn,Danh từ,"tình cảm, cảm xúc",朋友之间要有真诚的情感,Péngyǒu zhī jiān yào yǒu zhēnché,Giữa bạn bè cần có tình cảm chân thành
情况,qíngkuàng,Danh từ,"tình hình, tình huống, hoàn cả",医生想知道病人的情况,Yīshēng xiǎng zhīdào bìngrén de q,Bác sĩ muốn biết tình hình của bệnh nhân
请教,qǐngjiào,Động từ,"thỉnh giáo, hỏi ý kiến",这件事我需要请教老师,Zhè jiàn shì wǒ xūyào qǐngjiào lǎos,Việc này tôi cần xin ý kiến thầy giáo
庆祝,qìngzhù,Động từ,chúc mừng,他们庆祝比赛的胜利,Tāmen qìngzhù bǐsài de shènglì,Họ ăn mừng chiến thắng của trận đấu
球迷,qiúmí,Danh từ,người hâm mộ bóng,他是一个足球迷,Tā shì yí gè zúqiúmí,Anh ấy là một fan bóng đá
区,qū,Danh từ,"khu, vùng",这个区离市中心很近,Zhège qū lí shì zhōngxīn hěn jìn,Khu này cách trung tâm thành phố rất gần
区别,qūbié,Danh từ,"điểm khác nhau, sự khác biệt",中国菜和西餐有很大区别,Zhōngguó cài hé xīcān yǒu hěn dà,Món ăn Trung Quốc và món ăn phương Tây có sự khác
取消,qǔxiāo,Động từ,"hủy bỏ, xóa bỏ",因为下雨，比赛被取消了,"Yīnwèi xiàyǔ, bǐsài bèi qǔxiāo le","Vì trời mưa, trận đấu đã bị hủy"
去世,qùshì,Động từ,"qua đời, mất",她的奶奶前天去世，家里人都很伤心,"tā de nǎinai qiántiān qùshì, jiālǐ rén","Bà nội cô ấy mất hôm kia, cả nhà đều rất buồn"
全场,quánchǎng,Danh từ,"cả khán phòng, toàn bộ khán",他的话赢得了全场的掌声,Tā de huà yíngdé le quánchǎng de,Lời nói của anh ấy giành được tràng vỗ tay của cả hội tr
全面,quánmiàn,Tính từ,toàn diện,我们需要对这个问题进行全面的了,Wǒmen xūyào duì zhège wèntí jìnx,Chúng ta cần tìm hiểu toàn diện về vấn đề này
全球,quánqiú,Danh từ,"toàn cầu, khắp thế giới",这部电影在全球都很受欢迎,Zhè bù diànyǐng zài quánqiú dōu h,Bộ phim này rất được yêu thích trên toàn thế giới
缺,quē,Tính từ,"thiếu, không đủ",这道菜味道不错，就是缺点儿盐,"Zhè dào cài wèidào bùcuò, jiùshì q","Món ăn này khá ngon, chỉ là thiếu một chút muối"
缺点,quēdiǎn,Danh từ,"khuyết điểm, nhược điểm",每个人都有缺点,Měi gèrén dōu yǒu quēdiǎn,Mỗi người đều có khuyết điểm
缺少,quēshǎo,Động từ,"thiếu, thiếu hụt",小孩子不能缺少父母的关爱,Xiǎo háizi bù néng quēshǎo fùmǔ,Trẻ em không thể thiếu sự yêu thương của cha mẹ
确保,quèbǎo,Động từ,"bảo đảm, chắc chắn",我们要确保信息的正确,Wǒmen yào quèbǎo xìnxī de zhèn,Chúng ta phải đảm bảo thông tin chính xác
确定,quèdìng,Tính từ,chắc chắn,我确定他会同意这个计划,Wǒ quèdìng tā huì tóngyì zhège jìh,Tôi chắc chắn rằng anh ấy sẽ đồng ý với kế hoạch này
确实,quèshí,Phó từ,"thật sự, quả thật",他最近确实很忙，没有时间休息,"Tā zuìjìn quèshí hěn máng, méiyǒu","Gần đây anh ấy quả thật rất bận, không có thời gian ngh"
裙子,qúnzi,Danh từ,váy,她今天穿了一条红色的裙子,Tā jīntiān chuān le yì tiáo hóngsè d,Hôm nay cô ấy mặc một chiếc váy màu đỏ
群,qún,Danh từ,nhóm,教室里有一群孩子在玩游戏,Jiàoshì lǐ yǒu yì qún háizi zài wán y,Trong lớp có một nhóm trẻ em đang chơi trò chơi
热爱,rè’ài,Động từ,"nhiệt tình, đam mê , say mê",她从小就热爱音乐,Tā cóng xiǎo jiù rè’ài yīnyuè,Cô ấy từ nhỏ đã say mê âm nhạc
热烈,rèliè,Tính từ,"nhiệt liệt, nồng nhiệt",同学们对新活动表示热烈的兴趣,Tóngxuémen duì xīn huódòng biǎo,Các bạn học sinh bày tỏ sự quan tâm nhiệt liệt đối với ho
人才,réncái,Danh từ,"người tài, nhân tài",他是一个很有才能的人才,Tā shì yí gè hěn yǒu cáinéng de ré,Anh ấy là một người rất có năng lực
人工,réngōng,Danh từ,nhân công，nhân lực,工厂里需要很多人工,Gōngchǎng lǐ xūyào hěn duō réngō,Trong nhà máy cần nhiều lao động nhân công
人类,rénlèi,Danh từ,nhân loại,这项研究对人类有很大帮助,Zhè xiàng yánjiū duì rénlèi yǒu hěn,Nghiên cứu này có ích lớn đối với nhân loại
人民,rénmín,Danh từ,"nhân dân, người dân",人民的生活越来越好,Rénmín de shēnghuó yuè lái yuè h,Cuộc sống của nhân dân ngày càng tốt hơn
人民币,Rénmínbì,Danh từ,Nhân dân tệ,这件衣服要花五百人民币,Zhè jiàn yīfu yào huā wǔ bǎi Rénm,Cái áo này tốn 500 nhân dân tệ
人群,rénqún,Danh từ,đám đông,广场上有很多人群,Guǎngchǎng shàng yǒu hěn duō r,Trên quảng trường có rất nhiều đám đông
人生,rénshēng,Danh từ,"cuộc đời, đời người",朋友是人生中重要的一部分,Péngyǒu shì rénshēng zhōng zhòn,Bạn bè là một phần quan trọng trong cuộc đời
人员,rényuán,Danh từ,"nhân viên, cán bộ",学校有很多老师和工作人员,Xuéxiào yǒu hěn duō lǎoshī hé gō,Trường học có nhiều giáo viên và nhân viên
认出,rènchū,Động từ,nhận ra,我马上认出了她,Wǒ mǎshàng rènchū le tā,Tôi ngay lập tức nhận ra cô ấy
认得,rèndé,Động từ,"nhận ra, biết",我不认得这条路,Wǒ bù rèndé zhè tiáo lù,Tôi không nhận ra con đường này
认可,rènkě,Động từ,"công nhận, thừa nhận, chấp n",她的发言得到了认可,Tā de fāyán dédào le rènkě,Phát biểu của cô ấy đã được công nhận
任,rèn,Động từ,"bổ nhiệm, đảm nhiệm, nhận c",他担任班级的班长,Tā dānrèn bānjí de bānzhǎng,Anh ấy đảm nhiệm chức vụ lớp trưởng
任,rèn,liên từ,"bất luận, cho dù",任你什么说，我都不会相信,"Rèn nǐ shénme shuō, wǒ dōu bú h",bất luận bạn nói cái gì thì tôi cũng sẽ không tin
任何,rènhé,Đại từ,"bất cứ, bất kỳ",你有任何难题都可以问我,Nǐ yǒu rènhé nántí dōu kěyǐ wèn w,bạn gặp bất cứ vấn đề nào khó đều có thể hỏi tôi
任务,rènwù,Danh từ,nhiệm vụ,这个任务很简单,Zhège rènwù hěn jiǎndān,nhiệm vụ này rất đơn giản
仍,réng,Trạng từ,"vẫn, vẫn cứ, vẫn tiếp tục",虽然下雨，他仍去上班,"Suīrán xiàyǔ, tā réng qù shàngbān","Dù trời mưa, anh ấy vẫn đi làm"
仍然,réngrán,Trạng từ,"vẫn, vẫn cứ, vẫn tiếp tục",尽管很累，他仍然工作,"Jǐnguǎn hěn lèi, tā réngrán gōngzu","Dù rất mệt, anh ấy vẫn tiếp tục làm việc"
日常,rìcháng,Tính từ,"thường nhật, hàng ngày",我喜欢记录日常生活,Wǒ xǐhuān jìlù rìcháng shēnghuó,Tôi thích ghi chép cuộc sống thường ngày
容易,róngyì,Tính từ,"dễ, dễ dàng",学中文不容易,Xué Zhōngwén bù róngyì,Học tiếng Trung không dễ
如何,rúhé,Trạng từ,"như thế nào, thế nào, bằng cá",我不知道如何回答这个问题,Wǒ bù zhīdào rúhé huídá zhège w,Tôi không biết trả lời câu hỏi này thế nào
散步,sànbù,Động từ,"đi dạo, tản bộ",我们下午去公园散步,Wǒmen xiàwǔ qù gōngyuán sànbù,Chiều nay chúng tôi đi công viên đi dạo
沙发,shāfā,Danh từ,ghế sofa,我家客厅有一张沙发,Wǒ jiā kètīng yǒu yì zhāng shāfā,Phòng khách nhà tôi có một chiếc ghế sofa
沙子,shāzi,Danh từ,cát,孩子们在沙子里玩沙堡,Háizimen zài shāzi lǐ wán shābǎo,Trẻ em chơi lâu đài cát trong cát
伤,shāng,Danh từ,"vết thương, thương tích",她的手被刀割伤了,Tā de shǒu bèi dāo gē shāng le,Tay cô ấy bị dao cắt trầy
伤心,shāngxīn,Tính từ,"đau lòng, tổn thương",她听到这个消息很伤心,Tā tīngdào zhège xiāoxi hěn shāng,Cô ấy nghe tin này rất buồn
商品,shāngpǐn,Danh từ,"hàng hóa, sản phẩm",超市里有各种各样的商品,Chāoshì lǐ yǒu gè zhǒng gè yàng d,Trong siêu thị có đủ loại hàng hóa
商业,shāngyè,Danh từ,"thương mại, kinh doanh",这条街上有很多商业活动,Zhè tiáo jiē shàng yǒu hěn duō shā,Trên con phố này có rất nhiều hoạt động thương mại
上来,shànglái,Cụm động từ,Đi lên,他从楼下上来,Tā cóng lóuxià shànglái,Anh ấy đi từ tầng dưới lên
上面,shàngmiàn,Danh từ,"phía trên, mặt trên",桌子上面有一本书,Zhuōzi shàngmiàn yǒu yì běn shū,Trên bàn có một quyển sách
上去,shàngqù,Cụm động từ,"Đi lên, lên phía trên",请把书放上去,Qǐng bǎ shū fàng shàngqù,Hãy đặt cuốn sách lên phía trên
上升,shàngshēng,Động từ,"Đi lên, tăng lên, thăng tiến",温度在不断上升,Wēndù zài bùduàn shàngshēng,Nhiệt độ đang không ngừng tăng
上衣,shàngyī,Danh từ,áo khoác,他穿了一件蓝色的上衣,Tā chuān le yí jiàn lánsè de shàng,Anh ấy mặc một chiếc áo khoác màu xanh
设备,shèbèi,Danh từ,thiết bị,学校买了新的教学设备,Xuéxiào mǎi le xīn de jiàoxué shèb,Trường học đã mua thiết bị giảng dạy mới
设计,shèjì,Động từ,thiết kế,这个产品的设计很漂亮,Zhège chǎnpǐn de shèjì hěn piàolia,Thiết kế của sản phẩm này rất đẹp
设立,shèlì,Động từ,"thành lập, thiết lập",学校设立了新的图书馆,Xuéxiào shèlì le xīn de túshūguǎn,Trường học đã thành lập thư viện mớ
社会,shèhuì,Danh từ,xã hội,社会的发展很快,Shèhuì de fāzhǎn hěn kuài,xã hội phát triển rất nhanh
身份证,shēnfènzhèn,Danh từ,"Chứng minh nhân dân, thẻ că",我忘带身份证了,Wǒ wàng dài shēnfènzhèng le,Tôi quên mang theo chứng minh nhân dân
深,shēn,Tính từ,"Sâu sắc, sâu đậm",我们之间有深厚的友谊,Wǒmen zhī jiān yǒu shēnhòu de yǒ,Giữa chúng tôi có tình bạn sâu đậm
深刻,shēnkè,Tính từ,"sâu sắc, sâu đậm",这次经历给我留下了深刻的印象,Zhè cì jīnglì gěi wǒ liúxià le shēnkè,Trải nghiệm lần này để lại ấn tượng sâu sắc với tôi.
深入,shēnrù,Động từ,"Đi sâu vào, thâm nhập",我们需要深入了解情况。,Wǒmen xūyào shēnrù liǎojiě qíngk,Chúng ta cần đi sâu tìm hiểu tình hình.
升,shēng,Động từ,"Nâng lên, tăng lên",房间里的温度升高了。,Fángjiān lǐ de wēndù shēnggāo le,Nhiệt độ trong phòng đã tăng lên.
生,shēng,Tính từ,"Sống, tươi",这块牛肉是生肉，不能直接吃。,"Zhè kuài niúròu shì shēngròu, bù n","Miếng thịt bò này là sống, không thể ăn trực tiếp."
生产,shēngchǎn,Động từ,Sinh đẻ,她刚刚生产了一个男孩。,Tā gānggāng shēngchǎn le yī gè n,Cô ấy vừa sinh một bé trai.
生存,shēngcún,Động từ,"Sống sót, tồn tại",人类需要水和食物才能生存。,Rénlèi xūyào shuǐ hé shíwù cáinén,Con người cần nước và thức ăn để sống.
生动,shēngdòng,Tính từ,"Sinh động, sống động",画里的动物画得非常生动。,Huà lǐ de dòngwù huà de fēicháng,Những con vật trong tranh được vẽ rất sinh động.
生命,shēngmìng,Danh từ,"Sinh mệnh, sự sống",水对生命很重要。,Shuǐ duì shēngmìng hěn zhòngyào,Nước rất quan trọng đối với sự sống.
生意,shēngyi,Danh từ,"Kinh doanh, buôn bán",他开了一家小店做生意。,Tā kāi le yī jiā xiǎo diàn zuò shēng,Anh ấy mở một cửa hàng nhỏ để kinh doanh.
生长,shēngzhǎng,Động từ,"Sinh trưởng, phát triển",植物需要阳光才能生长。,Zhíwù xūyào yángguāng cáinéng s,Thực vật cần ánh sáng mặt trời mới có thể sinh trưởng.
声明,shēngmíng,Động từ,"Công bố, tuyên bố",公司声明，这不是假新闻。,"Gōngsī shēngmíng, zhè bù shì jiǎ",Công ty tuyên bố rằng đây không phải tin giả.
胜,shèng,Tính từ,Đẹp,这真是一个胜地。,Zhè zhēn shì yī gè shèngdì,Đây thật sự là một thắng cảnh.
胜利,shènglì,Danh từ,"Chiến thắng, thắng lợi",我们队取得了胜利。,Wǒmen duì qǔdé le shènglì,Đội chúng tôi đã giành được chiến thắng.
失去,shīqù,Động từ,"Mất đi, đánh mất",如果不努力，你会失去机会。,"Rúguǒ bù nǔlì, nǐ huì shīqù jīhuì","Nếu không cố gắng, bạn sẽ mất cơ hội."
石头,shítou,Danh từ,Hòn đá,小狗在玩石头。,Xiǎogǒu zài wán shítou,Chú chó nhỏ đang chơi với hòn đá.
石油,shíyóu,Danh từ,"Dầu mỏ, dầu thô",这个国家有很多石油。,Zhè ge guójiā yǒu hěn duō shíyóu,Quốc gia này có nhiều dầu mỏ.
时,shí,Danh từ,"Thời gian, mùa, giờ giấc, thời",现在是什么时候了？,Xiànzài shì shénme shíhou le,Bây giờ là mấy giờ rồi?
时代,shídài,Danh từ,"Thời đại, kỷ nguyên",我们生活在一个新的时代。,Wǒmen shēnghuó zài yī ge xīn de,Chúng ta đang sống trong một thời đại mới.
时刻,shíkè,Danh từ,"Thời khắc, thời điểm",这是最重要的时刻。,Zhè shì zuì zhòngyào de shíkè,Đây là thời khắc quan trọng nhất.
实际上,shíjìshang,Phó từ,"Trên thực tế, thực ra",实际上，这个问题不太难。,"Shíjì shang, zhè ge wèntí bú tài ná","Thực ra, vấn đề này không quá khó."
实力,shílì,Danh từ,Thực lực,这个队的实力很强。,Zhè ge duì de shílì hěn qiáng,Thực lực của đội này rất mạnh.
实行,shíxíng,Động từ,"Thực hiện, thi hành, áp dụng",这个计划很难实行。,Zhè ge jìhuà hěn nán shíxíng,Kế hoạch này rất khó thực hiện.
实验,shíyàn,Danh từ,"Thí nghiệm, thực nghiệm",我们要做一个化学实验。,Wǒmen yào zuò yī ge huàxué shíy,Chúng ta cần làm một thí nghiệm hóa học.
实验室,shíyànshì,Danh từ,Phòng thí nghiệm,我们学校有很多实验室。,Wǒmen xuéxiào yǒu hěn duō shíyà,Trường chúng tôi có rất nhiều phòng thí nghiệm.
食品,shípǐn,Danh từ,"Thực phẩm, thức ăn",超市里有各种各样的食品。,Chāoshì lǐ yǒu gè zhǒng gè yàng d,Trong siêu thị có rất nhiều loại thực phẩm khác nhau.
使,shǐ,Động từ,"Khiến, làm cho, dùng",这件事使我很难过。,Zhè jiàn shì shǐ wǒ hěn nánguò,Việc này khiến tôi rất buồn.
始终,shǐzhōng,Phó từ,"Từ đầu đến cuối, suốt, luôn lu",他始终相信自己的能力。,Tā shǐzhōng xiāngxìn zìjǐ de nénglì,Anh ấy luôn luôn tin tưởng vào năng lực của bản thân.
世纪,shìjì,Danh từ,Thế kỷ,我们现在是二十一世纪。,Wǒmen xiànzài shì èrshíyī shìjì,Chúng ta đang ở thế kỷ hai mươi mốt.
世界,shìjiè,Danh từ,"Thế giới, toàn cầu",世界上有很多国家。,Shìjiè shang yǒu hěn duō guójiā,Trên thế giới có rất nhiều quốc gia.
世界杯,shìjièbēi,Danh từ,World Cup,我很喜欢看世界杯的比赛。,Wǒ hěn xǐhuān kàn shìjièbēi de bǐs,Tôi rất thích xem các trận đấu của World Cup.
市场,shìchǎng,Danh từ,"Thị trường, chợ",中国的汽车市场很大。,Zhōngguó de qìchē shìchǎng hěn,Thị trường ô tô của Trung Quốc rất lớn.
事故,shìgù,Danh từ,"Sự cố, tai nạn, rủi ro",工厂发生了安全事故。,Gōngchǎng fāshēng le ānquán shì,Nhà máy đã xảy ra sự cố an toàn.
事件,shìjiàn,Danh từ,"Sự kiện, sự việc",这是一件很重要的事件。,Zhè shì yí jiàn hěn zhòngyào de sh,Đây là một sự kiện rất quan trọng.
事实,shìshí,Danh từ,Sự thật,他说的不是事实。,Tā shuō de bú shì shìshí,Điều anh ấy nói không phải là sự thật.
事实上,shìshíshang,Phó từ,"Trên thực tế, thật ra",这份工作听起来很简单，实际上很难,Zhè fèn gōngzuò tīng qǐlái hěn jiǎn,"Công việc này nghe có vẻ đơn giản, nhưng trên thực tế l"
事业,shìyè,Danh từ,Sự nghiệp,每个人都有自己的事业。,Měi gè rén dōu yǒu zìjǐ de shìyè,Mỗi người đều có sự nghiệp riêng của mình.
试题,shìtí,Danh từ,"Đề thi, câu hỏi thi",这次考试的试题很难。,Zhè cì kǎoshì de shìtí hěn nán,Đề thi lần này rất khó.
试验,shìyàn,Danh từ,"Thử nghiệm, thí nghiệm",我们正在做一项重要的试验。,Wǒmen zhèngzài zuò yī xiàng zhò,Chúng tôi đang làm một thử nghiệm quan trọng.
适合,shìhé,Động từ,"Phù hợp, hợp với",这件衣服很适合你。,Zhè jiàn yīfu hěn shìhé nǐ,Bộ quần áo này rất hợp với bạn.
适应,shìyìng,Động từ,"Thích nghi, thích ứng",我需要时间来适应新的生活。,Wǒ xūyào shíjiān lái shìyìng xīn de,Tôi cần thời gian để thích nghi với cuộc sống mới.
适用,shìyòng,Động từ,"Áp dụng, sử dụng, hữu dụng",这本词典非常适用。,Zhè běn cídiǎn fēicháng shìyòng,Cuốn từ điển này vô cùng hữu dụng.
室,shì,Danh từ,"Phòng, căn phòng",教室里有很多学生。,Jiàoshì lǐ yǒu hěn duō xuéshēng,Trong phòng học có nhiều học sinh.
收费,shōufèi,Động từ,"Thu phí, tính phí",这家银行收费很高。,Zhè jiā yínháng shōufèi hěn gāo,Ngân hàng này tính phí rất cao.
收看,shōukàn,Động từ,"Xem, theo dõi",大家都在收看新闻报道。,Dàjiā dōu zài shōukàn xīnwén bào,Mọi người đều đang xem bản tin thời sự.
